SEASON,TEAM,SPLIT,GP,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,DREB/G,OREB/G,REB/G,A/G,TO/G,STL/G,BLK/G,PF/G,PPG,OFF_EFF,NET_EFF
2010,guelph,February,6.0,88.0,317.0,27.8,16.0,89.0,18.0,80.0,121.0,66.1,9.8,23.8,33.7,7.0,24.5,5.8,2.7,13.7,45.3,0.584,-0.381
2010,lakehead,Total,22.0,549.0,1473.0,37.3,148.0,430.0,34.4,257.0,374.0,68.7,12.8,23.5,36.3,15.0,19.5,10.4,1.9,19.5,68.3,0.832,0.082
2010,lakehead,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,lakehead,Home,12.0,295.0,816.0,36.2,79.0,228.0,34.6,141.0,205.0,68.8,12.2,23.2,35.3,16.9,19.3,9.3,2.2,18.7,67.5,0.807,0.072
2010,lakehead,Away,10.0,254.0,657.0,38.7,69.0,202.0,34.2,116.0,169.0,68.6,13.5,24.0,37.5,12.7,19.7,11.6,1.5,20.4,69.3,0.862,0.094
2010,lakehead,Wins,13.0,343.0,865.0,39.7,87.0,236.0,36.9,146.0,209.0,69.9,12.7,24.6,37.3,16.6,18.7,10.2,1.8,18.7,70.7,0.877,0.215
2010,lakehead,Losses,9.0,206.0,608.0,33.9,61.0,194.0,31.4,111.0,165.0,67.3,12.9,22.0,34.9,12.7,20.6,10.7,1.9,20.6,64.9,0.769,-0.102
2010,lakehead,November,7.0,184.0,491.0,37.5,62.0,167.0,37.1,80.0,132.0,60.6,12.1,23.0,35.1,15.1,17.1,11.0,1.7,21.3,72.9,0.861,0.118
2010,lakehead,December,1.0,25.0,77.0,32.5,9.0,25.0,36.0,10.0,14.0,71.4,15.0,23.0,38.0,18.0,24.0,11.0,3.0,15.0,69.0,0.742,0.035
2010,lakehead,January,8.0,190.0,495.0,38.4,47.0,149.0,31.5,97.0,128.0,75.8,12.3,22.9,35.1,14.3,23.3,9.9,1.3,19.9,65.5,0.81,0.045
2010,lakehead,February,6.0,150.0,410.0,36.6,30.0,89.0,33.7,70.0,100.0,70.0,13.8,25.2,39.0,15.3,16.3,10.2,2.7,17.5,66.7,0.842,0.096
2010,laurentian,Total,22.0,482.0,1275.0,37.8,125.0,424.0,29.5,366.0,534.0,68.5,11.4,29.7,41.0,12.2,21.3,7.2,2.4,16.6,66.1,0.827,0.029
2010,laurentian,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,laurentian,Home,11.0,234.0,622.0,37.6,64.0,204.0,31.4,206.0,299.0,68.9,12.6,31.2,43.8,12.5,23.3,6.6,2.8,16.5,67.1,0.831,0.119
2010,laurentian,Away,11.0,248.0,653.0,38.0,61.0,220.0,27.7,160.0,235.0,68.1,10.1,28.2,38.3,12.0,19.3,7.7,2.0,16.8,65.2,0.823,-0.063
2010,laurentian,Wins,12.0,289.0,715.0,40.4,78.0,225.0,34.7,225.0,320.0,70.3,12.7,31.3,43.9,13.5,20.7,6.9,2.5,15.4,73.4,0.907,0.189
2010,laurentian,Losses,10.0,193.0,560.0,34.5,47.0,199.0,23.6,141.0,214.0,65.9,9.8,27.8,37.6,10.7,22.0,7.5,2.3,18.1,57.4,0.728,-0.165
2010,laurentian,October,1.0,27.0,59.0,45.8,8.0,18.0,44.4,14.0,18.0,77.8,14.0,33.0,47.0,15.0,25.0,6.0,0.0,17.0,76.0,0.962,0.089
2010,laurentian,November,8.0,184.0,470.0,39.1,44.0,148.0,29.7,141.0,204.0,69.1,11.4,29.5,40.9,14.3,22.8,7.1,2.9,17.0,69.1,0.834,-0.02
2010,laurentian,January,9.0,194.0,528.0,36.7,51.0,174.0,29.3,150.0,225.0,66.7,11.2,28.6,39.8,10.6,19.4,8.7,2.3,15.8,65.4,0.824,0.095
2010,laurentian,February,4.0,77.0,218.0,35.3,22.0,84.0,26.2,61.0,87.0,70.1,11.0,31.8,42.8,11.3,21.5,4.3,2.3,17.8,59.3,0.781,-0.032
2010,laurier,Total,22.0,521.0,1374.0,37.9,113.0,399.0,28.3,262.0,391.0,67.0,14.4,24.0,38.5,12.5,20.2,10.2,1.6,17.2,64.4,0.835,-0.012
2010,laurier,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,laurier,Home,12.0,311.0,755.0,41.2,78.0,236.0,33.1,128.0,190.0,67.4,14.6,24.8,39.4,13.6,18.5,10.8,1.9,18.5,69.0,0.923,0.134
2010,laurier,Away,10.0,210.0,619.0,33.9,35.0,163.0,21.5,134.0,201.0,66.7,14.2,23.1,37.3,11.3,22.3,9.5,1.2,15.6,58.9,0.736,-0.177
2010,laurier,Wins,10.0,260.0,637.0,40.8,61.0,192.0,31.8,116.0,161.0,72.0,14.2,27.7,41.9,15.4,18.5,11.4,1.9,18.5,69.7,0.917,0.224
2010,laurier,Losses,12.0,261.0,737.0,35.4,52.0,207.0,25.1,146.0,230.0,63.5,14.6,21.0,35.6,10.2,21.7,9.2,1.3,16.1,60.0,0.768,-0.206
2010,laurier,November,8.0,189.0,502.0,37.6,41.0,134.0,30.6,98.0,152.0,64.5,15.3,25.4,40.6,13.4,20.3,10.3,1.1,17.3,64.6,0.837,-0.008
2010,laurier,January,8.0,202.0,518.0,39.0,47.0,166.0,28.3,87.0,132.0,65.9,14.4,21.9,36.3,12.4,19.5,9.5,1.6,16.9,67.3,0.861,-0.012
2010,laurier,February,6.0,130.0,354.0,36.7,25.0,99.0,25.3,77.0,107.0,72.0,13.3,25.2,38.5,11.7,21.2,11.0,2.2,17.5,60.3,0.796,-0.017
2010,mcmaster,Total,22.0,570.0,1400.0,40.7,67.0,269.0,24.9,294.0,470.0,62.6,11.5,25.1,36.7,16.6,18.7,9.5,2.9,19.9,68.2,0.837,0.056
2010,mcmaster,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,mcmaster,Home,10.0,262.0,650.0,40.3,31.0,132.0,23.5,143.0,227.0,63.0,13.5,28.4,41.9,16.7,21.2,10.8,3.0,21.2,69.8,0.83,0.139
2010,mcmaster,Away,12.0,308.0,750.0,41.1,36.0,137.0,26.3,151.0,243.0,62.1,9.9,22.4,32.3,16.5,16.7,8.3,2.8,18.8,66.9,0.843,-0.019
2010,mcmaster,Wins,13.0,377.0,852.0,44.2,46.0,154.0,29.9,181.0,275.0,65.8,12.4,27.2,39.5,18.2,18.2,9.4,2.8,19.4,75.5,0.921,0.201
2010,mcmaster,Losses,9.0,193.0,548.0,35.2,21.0,115.0,18.3,113.0,195.0,57.9,10.3,22.2,32.6,14.2,19.4,9.6,2.9,20.7,57.8,0.715,-0.155
2010,mcmaster,November,7.0,176.0,411.0,42.8,28.0,90.0,31.1,117.0,172.0,68.0,9.3,23.3,32.6,15.9,16.1,7.3,2.7,18.6,71.0,0.912,0.132
2010,mcmaster,December,1.0,27.0,59.0,45.8,0.0,9.0,0.0,29.0,39.0,74.4,14.0,24.0,38.0,18.0,34.0,18.0,2.0,29.0,83.0,0.843,0.091
2010,mcmaster,January,8.0,214.0,530.0,40.4,23.0,85.0,27.1,86.0,145.0,59.3,11.4,25.0,36.4,17.1,17.6,8.6,2.6,18.9,67.1,0.823,0.017
2010,mcmaster,February,6.0,153.0,400.0,38.3,16.0,85.0,18.8,62.0,114.0,54.4,14.0,27.7,41.7,16.5,20.7,11.7,3.5,21.3,64.0,0.773,0.015
2010,ottawa,Total,22.0,538.0,1453.0,37.0,105.0,392.0,26.8,251.0,400.0,62.8,15.9,23.4,39.2,13.5,17.4,10.2,2.7,21.3,64.9,0.846,0.019
2010,ottawa,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,ottawa,Home,11.0,283.0,732.0,38.7,46.0,183.0,25.1,128.0,209.0,61.2,18.5,24.1,42.6,14.7,16.5,10.4,3.1,20.9,67.3,0.909,0.089
2010,ottawa,Away,11.0,255.0,721.0,35.4,59.0,209.0,28.2,123.0,191.0,64.4,13.2,22.6,35.8,12.2,18.3,10.0,2.3,21.7,62.5,0.789,-0.047
2010,ottawa,Wins,12.0,315.0,784.0,40.2,61.0,202.0,30.2,138.0,227.0,60.8,16.0,25.3,41.3,15.1,17.4,11.3,2.8,20.1,69.1,0.907,0.166
2010,ottawa,Losses,10.0,223.0,669.0,33.3,44.0,190.0,23.2,113.0,173.0,65.3,15.7,21.1,36.8,11.5,17.4,8.8,2.6,22.8,59.9,0.775,-0.152
2010,ottawa,November,9.0,216.0,575.0,37.6,43.0,143.0,30.1,95.0,149.0,63.8,15.4,23.7,39.1,14.0,21.0,9.7,3.1,22.2,63.3,0.815,-0.03
2010,ottawa,January,9.0,211.0,581.0,36.3,33.0,155.0,21.3,119.0,192.0,62.0,16.2,25.1,41.3,13.3,16.4,11.0,2.9,21.2,63.8,0.845,0.079
2010,ottawa,February,4.0,111.0,297.0,37.4,29.0,94.0,30.9,37.0,59.0,62.7,16.0,18.8,34.8,12.5,11.5,9.5,1.3,19.5,71.0,0.921,-0.009
2010,queens,Total,22.0,504.0,1291.0,39.0,98.0,293.0,33.4,293.0,424.0,69.1,13.4,26.1,39.5,9.9,20.0,7.2,1.9,19.6,63.6,0.848,0.053
2010,queens,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,queens,Home,11.0,257.0,642.0,40.0,51.0,145.0,35.2,154.0,218.0,70.6,14.8,29.5,44.4,10.8,21.8,7.4,1.8,19.7,65.4,0.868,0.113
2010,queens,Away,11.0,247.0,649.0,38.1,47.0,148.0,31.8,139.0,206.0,67.5,11.9,22.7,34.6,8.9,18.3,7.1,2.0,19.5,61.8,0.827,-0.007
2010,queens,Wins,13.0,322.0,780.0,41.3,63.0,172.0,36.6,164.0,233.0,70.4,13.7,28.3,42.0,10.7,20.2,7.2,2.1,18.3,67.0,0.888,0.177
2010,queens,Losses,9.0,182.0,511.0,35.6,35.0,121.0,28.9,129.0,191.0,67.5,12.9,23.0,35.9,8.7,19.9,7.2,1.7,21.6,58.7,0.789,-0.128
2010,queens,October,1.0,27.0,62.0,43.5,7.0,14.0,50.0,12.0,19.0,63.2,13.0,33.0,46.0,14.0,22.0,21.0,3.0,21.0,73.0,0.907,0.578
2010,queens,November,8.0,181.0,473.0,38.3,34.0,93.0,36.6,117.0,173.0,67.6,15.0,27.9,42.9,9.1,21.9,7.6,0.9,20.9,64.1,0.835,0.036
2010,queens,January,9.0,207.0,547.0,37.8,44.0,138.0,31.9,112.0,157.0,71.3,13.1,23.2,36.3,9.9,19.3,6.3,2.4,19.4,63.3,0.836,0.052
2010,queens,February,4.0,89.0,209.0,42.6,13.0,48.0,27.1,52.0,75.0,69.3,10.8,27.5,38.3,10.3,17.5,5.0,2.5,17.3,60.8,0.888,-0.06
2010,ryerson,Total,22.0,529.0,1419.0,37.3,156.0,466.0,33.5,296.0,450.0,65.8,15.1,22.4,37.5,10.6,16.8,10.9,1.0,18.4,68.6,0.898,0.085
2010,ryerson,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,ryerson,Home,11.0,270.0,710.0,38.0,83.0,237.0,35.0,152.0,228.0,66.7,14.9,22.8,37.7,11.3,17.0,10.7,1.1,17.7,70.5,0.915,0.136
2010,ryerson,Away,11.0,259.0,709.0,36.5,73.0,229.0,31.9,144.0,222.0,64.9,15.3,21.9,37.2,9.9,16.6,11.0,0.9,19.0,66.8,0.88,0.033
2010,ryerson,Wins,14.0,374.0,910.0,41.1,112.0,295.0,38.0,183.0,286.0,64.0,15.2,24.1,39.3,12.3,16.5,11.4,1.2,17.1,74.5,0.974,0.227
2010,ryerson,Losses,8.0,155.0,509.0,30.5,44.0,171.0,25.7,113.0,164.0,68.9,14.9,19.4,34.3,7.6,17.4,10.0,0.6,20.6,58.4,0.764,-0.165
2010,ryerson,October,2.0,44.0,141.0,31.2,14.0,53.0,26.4,28.0,44.0,63.6,22.5,17.0,39.5,9.0,17.0,16.0,1.0,15.0,65.0,0.855,-0.05
2010,ryerson,November,8.0,193.0,516.0,37.4,61.0,165.0,37.0,115.0,173.0,66.5,13.6,22.5,36.1,11.6,20.3,12.1,1.3,19.5,70.3,0.857,0.063
2010,ryerson,January,8.0,185.0,491.0,37.7,48.0,161.0,29.8,104.0,162.0,64.2,13.3,21.4,34.6,8.6,14.6,9.9,0.5,18.9,65.3,0.895,0.045
2010,ryerson,February,4.0,107.0,271.0,39.5,33.0,87.0,37.9,49.0,71.0,69.0,18.0,26.8,44.8,13.3,14.3,7.8,1.5,16.8,74.0,1.015,0.286
2010,toronto,Total,22.0,532.0,1423.0,37.4,73.0,250.0,29.2,275.0,451.0,61.0,16.2,26.3,42.5,13.0,19.5,11.5,2.9,19.0,64.2,0.821,0.031
2010,toronto,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,toronto,Home,11.0,281.0,721.0,39.0,52.0,148.0,35.1,142.0,207.0,68.6,16.7,28.1,44.8,16.3,17.5,10.9,3.5,18.1,68.7,0.908,0.122
2010,toronto,Away,11.0,251.0,702.0,35.8,21.0,102.0,20.6,133.0,244.0,54.5,15.6,24.5,40.1,9.8,21.5,12.0,2.3,19.8,59.6,0.739,-0.055
2010,toronto,Wins,11.0,286.0,725.0,39.4,50.0,144.0,34.7,145.0,207.0,70.0,16.3,28.5,44.8,15.9,16.1,12.2,3.3,17.7,69.7,0.928,0.214
2010,toronto,Losses,11.0,246.0,698.0,35.2,23.0,106.0,21.7,130.0,244.0,53.3,16.1,24.0,40.1,10.2,22.8,10.7,2.5,20.2,58.6,0.721,-0.137
2010,toronto,October,2.0,55.0,116.0,47.4,6.0,14.0,42.9,22.0,29.0,75.9,13.0,26.0,39.0,12.0,24.0,10.5,3.5,18.5,69.0,0.905,0.05
2010,toronto,November,6.0,149.0,404.0,36.9,19.0,61.0,31.1,70.0,118.0,59.3,19.5,23.2,42.7,14.3,20.2,12.7,2.5,18.7,64.5,0.829,0.029
2010,toronto,December,2.0,50.0,138.0,36.2,5.0,26.0,19.2,31.0,55.0,56.4,17.0,24.0,41.0,12.0,27.5,9.5,3.0,24.0,68.0,0.729,-0.065
2010,toronto,January,8.0,176.0,503.0,35.0,14.0,68.0,20.6,96.0,174.0,55.2,15.5,28.1,43.6,9.8,18.5,10.9,2.6,18.5,57.8,0.752,-0.011
2010,toronto,February,4.0,102.0,262.0,38.9,29.0,81.0,35.8,56.0,75.0,74.7,13.8,28.5,42.3,18.8,14.0,12.3,3.5,18.0,72.3,0.962,0.17
2010,waterloo,Total,22.0,444.0,1335.0,33.3,89.0,357.0,24.9,233.0,368.0,63.3,10.8,24.0,34.8,9.9,23.0,8.5,1.9,17.5,55.0,0.677,-0.151
2010,waterloo,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,waterloo,Home,10.0,215.0,624.0,34.5,46.0,177.0,26.0,117.0,193.0,60.6,11.5,26.4,37.9,9.6,19.5,7.9,1.8,18.1,59.3,0.741,-0.044
2010,waterloo,Away,12.0,229.0,711.0,32.2,43.0,180.0,23.9,116.0,175.0,66.3,10.2,22.0,32.2,10.1,25.8,9.1,2.0,17.1,51.4,0.625,-0.238
2010,waterloo,Wins,4.0,97.0,253.0,38.3,18.0,51.0,35.3,41.0,71.0,57.7,12.3,28.0,40.3,9.8,19.8,9.5,2.3,20.8,63.3,0.794,0.194
2010,waterloo,Losses,18.0,347.0,1082.0,32.1,71.0,306.0,23.2,192.0,297.0,64.6,10.4,23.1,33.6,9.9,23.7,8.3,1.8,16.8,53.2,0.652,-0.227
2010,waterloo,November,8.0,162.0,488.0,33.2,35.0,134.0,26.1,78.0,137.0,56.9,11.3,22.5,33.8,8.0,20.6,8.5,2.3,20.9,54.6,0.692,-0.143
2010,waterloo,January,8.0,168.0,503.0,33.4,35.0,132.0,26.5,71.0,108.0,65.7,11.4,24.3,35.6,11.1,25.4,8.8,1.8,15.9,55.3,0.661,-0.17
2010,waterloo,February,6.0,114.0,344.0,33.1,19.0,91.0,20.9,84.0,123.0,68.3,9.3,25.7,35.0,10.7,22.8,8.3,1.7,15.3,55.2,0.68,-0.136
2010,western,Total,21.0,560.0,1351.0,41.5,161.0,435.0,37.0,242.0,364.0,66.5,11.6,25.6,37.2,14.2,18.6,8.0,2.1,16.8,72.5,0.907,0.077
2010,western,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,western,Home,9.0,248.0,578.0,42.9,63.0,172.0,36.6,114.0,167.0,68.3,11.9,27.1,39.0,17.6,21.7,8.1,2.8,17.0,74.8,0.898,0.128
2010,western,Away,12.0,312.0,773.0,40.4,98.0,263.0,37.3,128.0,197.0,65.0,11.4,24.4,35.8,11.7,16.3,7.8,1.7,16.6,70.8,0.914,0.036
2010,western,Wins,16.0,443.0,1043.0,42.5,124.0,338.0,36.7,163.0,256.0,63.7,12.1,26.4,38.4,15.4,19.1,8.3,1.9,17.3,73.3,0.914,0.148
2010,western,Losses,5.0,117.0,308.0,38.0,37.0,97.0,38.1,79.0,108.0,73.1,10.2,23.0,33.2,10.2,16.8,6.8,2.8,15.0,70.0,0.886,-0.153
2010,western,November,7.0,193.0,438.0,44.1,60.0,157.0,38.2,71.0,106.0,67.0,11.3,23.7,35.0,15.3,17.1,6.7,1.6,18.0,73.9,0.972,0.125
2010,western,January,8.0,212.0,521.0,40.7,51.0,151.0,33.8,113.0,164.0,68.9,12.3,27.3,39.5,13.0,20.6,8.6,3.3,16.8,73.5,0.878,0.023
2010,western,February,6.0,155.0,392.0,39.5,50.0,127.0,39.4,58.0,94.0,61.7,11.2,25.5,36.7,14.5,17.5,8.5,1.3,15.3,69.7,0.876,0.099
2010,windsor,Total,21.0,551.0,1334.0,41.3,121.0,346.0,35.0,303.0,430.0,70.5,14.8,26.9,41.6,16.5,22.0,12.7,3.5,17.6,72.7,0.897,0.183
2010,windsor,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,windsor,Home,11.0,305.0,750.0,40.7,63.0,188.0,33.5,164.0,231.0,71.0,17.1,28.2,45.3,18.9,21.1,13.5,4.3,18.5,76.1,0.92,0.238
2010,windsor,Away,10.0,246.0,584.0,42.1,58.0,158.0,36.7,139.0,199.0,69.8,12.2,25.4,37.6,13.8,23.0,11.7,2.6,16.7,68.9,0.87,0.118
2010,windsor,Wins,20.0,535.0,1274.0,42.0,117.0,329.0,35.6,289.0,409.0,70.7,15.0,26.7,41.7,16.9,21.9,12.7,3.5,17.7,73.8,0.913,0.204
2010,windsor,Losses,1.0,16.0,60.0,26.7,4.0,17.0,23.5,14.0,21.0,66.7,10.0,30.0,40.0,9.0,23.0,12.0,3.0,16.0,50.0,0.599,-0.231
2010,windsor,November,7.0,172.0,422.0,40.8,39.0,109.0,35.8,113.0,171.0,66.1,13.6,27.4,41.0,15.1,22.9,12.7,3.3,19.0,70.9,0.866,0.152
2010,windsor,January,8.0,217.0,533.0,40.7,44.0,134.0,32.8,118.0,163.0,72.4,17.0,27.0,44.0,18.3,23.0,10.8,3.9,17.1,74.5,0.9,0.122
2010,windsor,February,6.0,162.0,379.0,42.7,38.0,103.0,36.9,72.0,96.0,75.0,13.2,26.0,39.2,15.7,19.7,15.2,3.2,16.7,72.3,0.931,0.305
2010,york,Total,22.0,402.0,1309.0,30.7,151.0,448.0,33.7,277.0,404.0,68.6,10.8,19.4,30.2,9.5,16.6,8.6,2.3,13.9,56.0,0.752,-0.186
2010,york,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,york,Home,11.0,214.0,635.0,33.7,79.0,204.0,38.7,150.0,215.0,69.8,10.6,17.7,28.4,11.4,17.1,9.6,2.9,12.6,59.7,0.808,-0.149
2010,york,Away,11.0,188.0,674.0,27.9,72.0,244.0,29.5,127.0,189.0,67.2,11.0,21.1,32.1,7.7,16.2,7.6,1.6,15.1,52.3,0.697,-0.221
2010,york,Wins,3.0,75.0,212.0,35.4,28.0,69.0,40.6,43.0,62.0,69.4,9.3,20.0,29.3,11.7,10.0,14.7,1.0,14.3,73.7,0.902,0.194
2010,york,Losses,19.0,327.0,1097.0,29.8,123.0,379.0,32.5,234.0,342.0,68.4,11.1,19.3,30.4,9.2,17.7,7.7,2.5,13.8,53.2,0.725,-0.248
2010,york,October,1.0,25.0,66.0,37.9,8.0,25.0,32.0,11.0,16.0,68.8,8.0,13.0,21.0,11.0,13.0,13.0,3.0,15.0,69.0,0.873,-0.089
2010,york,November,8.0,131.0,480.0,27.3,45.0,150.0,30.0,121.0,170.0,71.2,13.4,17.5,30.9,9.4,18.1,10.1,1.8,13.5,53.5,0.71,-0.224
2010,york,January,9.0,177.0,546.0,32.4,65.0,188.0,34.6,98.0,156.0,62.8,10.6,21.4,32.0,9.4,15.1,7.7,2.4,14.6,57.4,0.777,-0.147
2010,york,February,4.0,69.0,217.0,31.8,33.0,85.0,38.8,47.0,62.0,75.8,7.0,20.3,27.3,9.8,18.0,6.8,2.8,12.8,54.5,0.747,-0.221
2010,alberta,Total,20.0,506.0,1232.0,41.1,89.0,281.0,31.7,353.0,489.0,72.2,16.6,27.7,44.3,12.2,21.1,10.7,2.3,17.1,72.7,1.099,0.24
2010,alberta,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,alberta,Home,10.0,253.0,611.0,41.4,53.0,148.0,35.8,189.0,250.0,75.6,16.3,24.8,41.1,12.0,20.8,11.3,2.3,17.0,74.8,1.14,0.231
2010,alberta,Away,10.0,253.0,621.0,40.7,36.0,133.0,27.1,164.0,239.0,68.6,16.9,30.6,47.5,12.4,21.5,10.0,2.3,17.1,70.6,1.058,0.249
2010,alberta,Wins,15.0,397.0,929.0,42.7,65.0,200.0,32.5,283.0,395.0,71.6,17.4,29.8,47.2,12.4,21.3,11.3,2.6,17.1,76.1,1.156,0.367
2010,alberta,Losses,5.0,109.0,303.0,36.0,24.0,81.0,29.6,70.0,94.0,74.5,14.2,21.4,35.6,11.6,20.6,8.6,1.4,17.0,62.4,0.931,-0.155
2010,alberta,October,2.0,59.0,115.0,51.3,15.0,36.0,41.7,39.0,59.0,66.1,16.0,30.5,46.5,15.0,22.0,6.0,2.5,19.5,86.0,1.354,0.438
2010,alberta,November,8.0,177.0,488.0,36.3,35.0,117.0,29.9,136.0,186.0,73.1,16.8,23.4,40.1,11.0,21.4,10.0,1.6,17.3,65.6,1.0,0.071
2010,alberta,January,8.0,212.0,512.0,41.4,28.0,103.0,27.2,150.0,208.0,72.1,18.0,28.6,46.6,11.9,21.1,13.0,2.0,16.1,75.3,1.121,0.317
2010,alberta,February,2.0,58.0,117.0,49.6,11.0,25.0,44.0,28.0,36.0,77.8,11.0,38.5,49.5,15.5,19.5,8.5,6.0,17.5,77.5,1.157,0.409
2010,brandon,Total,17.0,340.0,1017.0,33.4,35.0,190.0,18.4,267.0,388.0,68.8,14.6,21.8,36.4,10.4,29.9,10.6,4.1,20.8,57.8,0.768,-0.293
2010,brandon,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,brandon,Home,10.0,227.0,616.0,36.9,22.0,110.0,20.0,174.0,257.0,67.7,14.2,21.6,35.8,13.4,29.9,12.4,3.5,21.2,65.0,0.841,-0.146
2010,brandon,Away,7.0,113.0,401.0,28.2,13.0,80.0,16.3,93.0,131.0,71.0,15.1,22.0,37.1,6.1,30.0,8.0,5.0,20.1,47.4,0.657,-0.529
2010,brandon,Wins,3.0,73.0,186.0,39.2,11.0,34.0,32.4,67.0,96.0,69.8,16.0,24.0,40.0,13.7,28.7,14.3,3.3,23.3,74.7,1.0,0.173
2010,brandon,Losses,14.0,267.0,831.0,32.1,24.0,156.0,15.4,200.0,292.0,68.5,14.3,21.3,35.6,9.7,30.2,9.8,4.3,20.2,54.1,0.719,-0.399
2010,brandon,October,2.0,47.0,124.0,37.9,2.0,17.0,11.8,35.0,49.0,71.4,15.5,24.0,39.5,12.5,32.0,13.5,4.0,20.5,65.5,0.834,-0.125
2010,brandon,November,6.0,131.0,387.0,33.9,17.0,81.0,21.0,91.0,128.0,71.1,16.5,19.8,36.3,12.7,26.8,9.8,4.3,19.2,61.7,0.824,-0.26
2010,brandon,January,7.0,114.0,378.0,30.2,12.0,64.0,18.8,102.0,144.0,70.8,12.6,22.1,34.7,6.3,31.6,10.0,4.1,21.7,48.9,0.669,-0.432
2010,brandon,February,2.0,48.0,128.0,37.5,4.0,28.0,14.3,39.0,67.0,58.2,15.0,24.0,39.0,16.0,31.5,12.0,3.5,22.5,69.5,0.863,-0.113
2010,calgary,Total,19.0,526.0,1263.0,41.6,110.0,330.0,33.3,343.0,502.0,68.3,12.7,25.9,38.6,13.5,22.9,11.9,2.4,22.6,79.2,1.033,-0.022
2010,calgary,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,calgary,Home,10.0,270.0,664.0,40.7,60.0,192.0,31.3,166.0,250.0,66.4,13.3,27.6,40.9,11.1,19.9,10.5,3.0,21.5,76.6,1.049,-0.038
2010,calgary,Away,9.0,256.0,599.0,42.7,50.0,138.0,36.2,177.0,252.0,70.2,12.0,24.1,36.1,16.2,26.2,13.6,1.8,23.8,82.1,1.017,-0.008
2010,calgary,Wins,8.0,237.0,570.0,41.6,57.0,146.0,39.0,173.0,236.0,73.3,12.9,29.1,42.0,17.9,21.1,13.3,3.4,23.3,88.0,1.107,0.175
2010,calgary,Losses,11.0,289.0,693.0,41.7,53.0,184.0,28.8,170.0,266.0,63.9,12.5,23.6,36.2,10.4,24.2,11.0,1.7,22.1,72.8,0.976,-0.176
2010,calgary,October,2.0,57.0,139.0,41.0,13.0,37.0,35.1,39.0,55.0,70.9,17.0,29.0,46.0,11.5,16.0,11.5,3.5,23.5,83.0,1.212,0.079
2010,calgary,November,7.0,203.0,475.0,42.7,43.0,118.0,36.4,154.0,215.0,71.6,12.3,26.6,38.9,17.1,25.3,12.1,2.3,22.7,86.1,1.065,0.057
2010,calgary,January,7.0,174.0,434.0,40.1,38.0,125.0,30.4,104.0,163.0,63.8,11.1,25.3,36.4,9.6,21.9,10.1,2.9,21.1,70.0,0.963,-0.16
